rank,archetype,combined_archetype_entries,representative_player,quantity,set_code,collector_number,raw_locator,top10,limitless_card_url,archetype_tag,meta_tag_top50,meta_tag_top10
44,Bronzong,3,Tyler O'Barto,1,ASC,210,ASC-210,False,https://limitlesstcg.com/cards/ASC/210,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,
44,Bronzong,3,Tyler O'Barto,3,POR,88,POR-88,False,https://limitlesstcg.com/cards/POR/88,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,
44,Bronzong,3,Tyler O'Barto,3,MEE,5,MEE-5,False,https://limitlesstcg.com/cards/MEE/5,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,
44,Bronzong,3,Tyler O'Barto,3,MEE,7,MEE-7,False,https://limitlesstcg.com/cards/MEE/7,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,
44,Bronzong,3,Tyler O'Barto,2,MEE,3,MEE-3,False,https://limitlesstcg.com/cards/MEE/3,ptcg::archetype::bronzong,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,SCR,50,SCR-50,False,https://limitlesstcg.com/cards/SCR/50,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,SFA,2,SFA-2,False,https://limitlesstcg.com/cards/SFA/2,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,TWM,64,TWM-64,False,https://limitlesstcg.com/cards/TWM/64,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,ASC,76,ASC-76,False,https://limitlesstcg.com/cards/ASC/76,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,SSP,76,SSP-76,False,https://limitlesstcg.com/cards/SSP/76,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,POR,62,POR-62,False,https://limitlesstcg.com/cards/POR/62,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,ASC,57,ASC-57,False,https://limitlesstcg.com/cards/ASC/57,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,TEF,25,TEF-25,False,https://limitlesstcg.com/cards/TEF/25,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,ASC,162,ASC-162,False,https://limitlesstcg.com/cards/ASC/162,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,TWM,141,TWM-141,False,https://limitlesstcg.com/cards/TWM/141,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,DRI,51,DRI-51,False,https://limitlesstcg.com/cards/DRI/51,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,4,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,4,ASC,207,ASC-207,False,https://limitlesstcg.com/cards/ASC/207,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,4,SCR,133,SCR-133,False,https://limitlesstcg.com/cards/SCR/133,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,JTG,146,JTG-146,False,https://limitlesstcg.com/cards/JTG/146,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,CRI,76,CRI-76,False,https://limitlesstcg.com/cards/CRI/76,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,4,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,CRI,82,CRI-82,False,https://limitlesstcg.com/cards/CRI/82,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,SSP,185,SSP-185,False,https://limitlesstcg.com/cards/SSP/185,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,POR,72,POR-72,False,https://limitlesstcg.com/cards/POR/72,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,ASC,209,ASC-209,False,https://limitlesstcg.com/cards/ASC/209,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,ASC,191,ASC-191,False,https://limitlesstcg.com/cards/ASC/191,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,SCR,131,SCR-131,False,https://limitlesstcg.com/cards/SCR/131,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,1,SSP,177,SSP-177,False,https://limitlesstcg.com/cards/SSP/177,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,4,MEE,4,MEE-4,False,https://limitlesstcg.com/cards/MEE/4,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,4,MEE,1,MEE-1,False,https://limitlesstcg.com/cards/MEE/1,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,MEE,5,MEE-5,False,https://limitlesstcg.com/cards/MEE/5,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,MEE,3,MEE-3,False,https://limitlesstcg.com/cards/MEE/3,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
45,Joltik Box,3,Angel Daniel Cardenas Eduardo,2,MEE,8,MEE-8,False,https://limitlesstcg.com/cards/MEE/8,ptcg::archetype::joltik_box,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,3,TWM,59,TWM-59,False,https://limitlesstcg.com/cards/TWM/59,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,2,TWM,60,TWM-60,False,https://limitlesstcg.com/cards/TWM/60,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,2,TWM,61,TWM-61,False,https://limitlesstcg.com/cards/TWM/61,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,2,JTG,120,JTG-120,False,https://limitlesstcg.com/cards/JTG/120,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,TEF,128,TEF-128,False,https://limitlesstcg.com/cards/TEF/128,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,2,TEF,129,TEF-129,False,https://limitlesstcg.com/cards/TEF/129,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,JTG,121,JTG-121,False,https://limitlesstcg.com/cards/JTG/121,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,POR,20,POR-20,False,https://limitlesstcg.com/cards/POR/20,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,POR,21,POR-21,False,https://limitlesstcg.com/cards/POR/21,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,POR,62,POR-62,False,https://limitlesstcg.com/cards/POR/62,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,ASC,99,ASC-99,False,https://limitlesstcg.com/cards/ASC/99,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,4,MEG,119,MEG-119,False,https://limitlesstcg.com/cards/MEG/119,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,3,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,3,WHT,84,WHT-84,False,https://limitlesstcg.com/cards/WHT/84,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,JTG,143,JTG-143,False,https://limitlesstcg.com/cards/JTG/143,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,ASC,207,ASC-207,False,https://limitlesstcg.com/cards/ASC/207,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,SCR,133,SCR-133,False,https://limitlesstcg.com/cards/SCR/133,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,4,ASC,184,ASC-184,False,https://limitlesstcg.com/cards/ASC/184,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,3,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,3,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,2,MEG,130,MEG-130,False,https://limitlesstcg.com/cards/MEG/130,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,CRI,78,CRI-78,False,https://limitlesstcg.com/cards/CRI/78,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,TWM,162,TWM-162,False,https://limitlesstcg.com/cards/TWM/162,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,CRI,82,CRI-82,False,https://limitlesstcg.com/cards/CRI/82,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,POR,72,POR-72,False,https://limitlesstcg.com/cards/POR/72,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,ASC,212,ASC-212,False,https://limitlesstcg.com/cards/ASC/212,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,2,ASC,181,ASC-181,False,https://limitlesstcg.com/cards/ASC/181,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,3,MEG,129,MEG-129,False,https://limitlesstcg.com/cards/MEG/129,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,1,SSP,177,SSP-177,False,https://limitlesstcg.com/cards/SSP/177,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,4,MEE,3,MEE-3,False,https://limitlesstcg.com/cards/MEE/3,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
46,Palafin,3,Jake Palmas,2,MEE,7,MEE-7,False,https://limitlesstcg.com/cards/MEE/7,ptcg::archetype::palafin,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,4,TWM,135,TWM-135,False,https://limitlesstcg.com/cards/TWM/135,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,3,PRE,40,PRE-40,False,https://limitlesstcg.com/cards/PRE/40,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,PRE,34,PRE-34,False,https://limitlesstcg.com/cards/PRE/34,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,ASC,99,ASC-99,False,https://limitlesstcg.com/cards/ASC/99,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,SSP,87,SSP-87,False,https://limitlesstcg.com/cards/SSP/87,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,TWM,96,TWM-96,False,https://limitlesstcg.com/cards/TWM/96,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,ASC,39,ASC-39,False,https://limitlesstcg.com/cards/ASC/39,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,DRI,51,DRI-51,False,https://limitlesstcg.com/cards/DRI/51,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,4,MEG,119,MEG-119,False,https://limitlesstcg.com/cards/MEG/119,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,4,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,4,POR,75,POR-75,False,https://limitlesstcg.com/cards/POR/75,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,3,SCR,133,SCR-133,False,https://limitlesstcg.com/cards/SCR/133,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,3,ASC,207,ASC-207,False,https://limitlesstcg.com/cards/ASC/207,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,WHT,84,WHT-84,False,https://limitlesstcg.com/cards/WHT/84,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,SFA,64,SFA-64,False,https://limitlesstcg.com/cards/SFA/64,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,4,SVI,186,SVI-186,False,https://limitlesstcg.com/cards/SVI/186,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,3,PFL,91,PFL-91,False,https://limitlesstcg.com/cards/PFL/91,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,2,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,2,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,ASC,184,ASC-184,False,https://limitlesstcg.com/cards/ASC/184,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,TEF,152,TEF-152,False,https://limitlesstcg.com/cards/TEF/152,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,TWM,150,TWM-150,False,https://limitlesstcg.com/cards/TWM/150,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,4,MEE,5,MEE-5,False,https://limitlesstcg.com/cards/MEE/5,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,4,TEF,161,TEF-161,False,https://limitlesstcg.com/cards/TEF/161,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,3,MEE,7,MEE-7,False,https://limitlesstcg.com/cards/MEE/7,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,JTG,159,JTG-159,False,https://limitlesstcg.com/cards/JTG/159,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
47,Sylveon,3,Fernando Cifuentes,1,MEE,3,MEE-3,False,https://limitlesstcg.com/cards/MEE/3,ptcg::archetype::sylveon,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,4,ASC,46,ASC-46,False,https://limitlesstcg.com/cards/ASC/46,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,3,TWM,53,TWM-53,False,https://limitlesstcg.com/cards/TWM/53,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,1,ASC,47,ASC-47,False,https://limitlesstcg.com/cards/ASC/47,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,1,TWM,52,TWM-52,False,https://limitlesstcg.com/cards/TWM/52,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,4,ASC,99,ASC-99,False,https://limitlesstcg.com/cards/ASC/99,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,2,TEF,45,TEF-45,False,https://limitlesstcg.com/cards/TEF/45,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,2,MEG,43,MEG-43,False,https://limitlesstcg.com/cards/MEG/43,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,1,JTG,8,JTG-8,False,https://limitlesstcg.com/cards/JTG/8,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,1,MEG,88,MEG-88,False,https://limitlesstcg.com/cards/MEG/88,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,4,MEG,119,MEG-119,False,https://limitlesstcg.com/cards/MEG/119,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,3,WHT,84,WHT-84,False,https://limitlesstcg.com/cards/WHT/84,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,3,PRE,115,PRE-115,False,https://limitlesstcg.com/cards/PRE/115,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,2,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,4,ASC,184,ASC-184,False,https://limitlesstcg.com/cards/ASC/184,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,4,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,4,ASC,196,ASC-196,False,https://limitlesstcg.com/cards/ASC/196,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,4,SVI,186,SVI-186,False,https://limitlesstcg.com/cards/SVI/186,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,1,MEG,126,MEG-126,False,https://limitlesstcg.com/cards/MEG/126,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,1,ASC,181,ASC-181,False,https://limitlesstcg.com/cards/ASC/181,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,2,ASC,197,ASC-197,False,https://limitlesstcg.com/cards/ASC/197,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,1,SFA,60,SFA-60,False,https://limitlesstcg.com/cards/SFA/60,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,5,MEE,7,MEE-7,False,https://limitlesstcg.com/cards/MEE/7,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
48,Froslass Munkidori,3,Michael Gonzalez,3,MEE,3,MEE-3,False,https://limitlesstcg.com/cards/MEE/3,ptcg::archetype::froslass_munkidori,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,3,SSP,117,SSP-117,False,https://limitlesstcg.com/cards/SSP/117,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,SSP,118,SSP-118,False,https://limitlesstcg.com/cards/SSP/118,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,3,SSP,119,SSP-119,False,https://limitlesstcg.com/cards/SSP/119,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,3,SCR,114,SCR-114,False,https://limitlesstcg.com/cards/SCR/114,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,3,SCR,115,SCR-115,False,https://limitlesstcg.com/cards/SCR/115,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,3,ASC,179,ASC-179,False,https://limitlesstcg.com/cards/ASC/179,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,ASC,171,ASC-171,False,https://limitlesstcg.com/cards/ASC/171,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,1,ASC,142,ASC-142,False,https://limitlesstcg.com/cards/ASC/142,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,3,WHT,84,WHT-84,False,https://limitlesstcg.com/cards/WHT/84,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,PFL,87,PFL-87,False,https://limitlesstcg.com/cards/PFL/87,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,SCR,133,SCR-133,False,https://limitlesstcg.com/cards/SCR/133,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,MEG,114,MEG-114,False,https://limitlesstcg.com/cards/MEG/114,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,4,ASC,184,ASC-184,False,https://limitlesstcg.com/cards/ASC/184,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,3,POR,81,POR-81,False,https://limitlesstcg.com/cards/POR/81,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,3,SSP,189,SSP-189,False,https://limitlesstcg.com/cards/SSP/189,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,MEG,131,MEG-131,False,https://limitlesstcg.com/cards/MEG/131,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,MEG,125,MEG-125,False,https://limitlesstcg.com/cards/MEG/125,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,POR,72,POR-72,False,https://limitlesstcg.com/cards/POR/72,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,1,MEG,115,MEG-115,False,https://limitlesstcg.com/cards/MEG/115,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,1,ASC,189,ASC-189,False,https://limitlesstcg.com/cards/ASC/189,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,1,ASC,181,ASC-181,False,https://limitlesstcg.com/cards/ASC/181,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,SCR,131,SCR-131,False,https://limitlesstcg.com/cards/SCR/131,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,1,PFL,85,PFL-85,False,https://limitlesstcg.com/cards/PFL/85,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,4,MEE,7,MEE-7,False,https://limitlesstcg.com/cards/MEE/7,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,MEE,5,MEE-5,False,https://limitlesstcg.com/cards/MEE/5,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,2,MEE,8,MEE-8,False,https://limitlesstcg.com/cards/MEE/8,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
49,Hydreigon,3,Michael Nguyen,1,TEF,162,TEF-162,False,https://limitlesstcg.com/cards/TEF/162,ptcg::archetype::hydreigon,ptcg::meta::2026_06::top50,
